shot_line_number,shot_point_number,shot_line_position,shot_point_position,not_move,in_obstacle
2148.0,2128.5,1557.0,251.0,0,0
2148.0,2134.5,1569.0,251.0,0,0
2148.0,2140.5,1581.0,251.0,0,0
2148.0,2146.5,1593.0,251.0,0,0
2148.0,2152.5,1605.0,251.0,0,0
2148.0,2158.5,1597.0,251.0,0,0
2148.0,2164.5,1609.0,251.0,0,0
2148.0,2170.5,1644.0,251.0,0,0
2148.0,2176.5,1653.0,251.0,0,0
2148.0,2182.5,1665.0,251.0,0,0
2148.0,2188.5,1677.0,251.0,0,0
2148.0,2194.5,1689.0,251.0,0,0
2148.0,2200.5,1701.0,251.0,0,0
2148.0,2206.5,1713.0,251.0,0,0
2148.0,2212.5,1725.0,251.0,0,0
2148.0,2218.5,1737.0,251.0,0,0
2148.0,2224.5,1749.0,251.0,0,0
2148.0,2230.5,1761.0,251.0,0,0
2148.0,2236.5,1773.0,251.0,0,0
2148.0,2242.5,1785.0,251.0,0,0
2148.0,2248.5,1797.0,251.0,0,0
2148.0,2254.5,1790.0,251.0,0,0
2148.0,2260.5,1806.0,251.0,0,0
2148.0,2266.5,1849.0,251.0,0,0
2148.0,2272.5,1853.0,251.0,0,0
2148.0,2278.5,1857.0,251.0,0,0
2148.0,2284.5,1869.0,251.0,0,0
2148.0,2290.5,1881.0,251.0,0,0
2148.0,2296.5,1893.0,251.0,0,0
2148.0,2302.5,1905.0,251.0,0,0
2148.0,2308.5,1917.0,251.0,0,0
2148.0,2314.5,1929.0,251.0,0,0
2148.0,2320.5,1941.0,251.0,0,0
2148.0,2326.5,1953.0,251.0,0,0
2148.0,2332.5,1965.0,251.0,0,0
2148.0,2338.5,1977.0,251.0,0,0
2148.0,2344.5,1989.0,251.0,0,0
2148.0,2350.5,2001.0,251.0,0,0
2148.0,2356.5,2013.0,251.0,0,0
2148.0,2362.5,2025.0,251.0,0,0
2148.0,2368.5,2037.0,251.0,0,0
2148.0,2374.5,2049.0,251.0,0,0
2148.0,2380.5,2061.0,251.0,0,0
2148.0,2386.5,2073.0,251.0,0,0
2148.0,2392.5,2085.0,251.0,0,0
2148.0,2398.5,2097.0,251.0,0,0
2148.0,2404.5,2109.0,251.0,0,0
2148.0,2410.5,2121.0,251.0,0,0
2148.0,2416.5,2133.0,251.0,0,0
2148.0,2422.5,2145.0,251.0,0,0
2148.0,2428.5,2157.0,251.0,0,0
2148.0,2434.5,2169.0,251.0,0,0
2148.0,2440.5,2181.0,251.0,0,0
2148.0,2446.5,2193.0,251.0,0,0
2148.0,2452.5,2205.0,251.0,0,0
2148.0,2458.5,2217.0,251.0,0,0
2148.0,2464.5,2229.0,251.0,0,0
2148.0,2470.5,2241.0,251.0,0,0
2148.0,2476.5,2253.0,251.0,0,0
2148.0,2482.5,2265.0,251.0,0,0
2148.0,2488.5,2277.0,251.0,0,0
2148.0,2494.5,2289.0,251.0,0,0
2148.0,2500.5,2301.0,251.0,0,0
2148.0,2506.5,2313.0,251.0,0,0
2148.0,2512.5,2325.0,251.0,0,0
2148.0,2518.5,2337.0,251.0,0,0
2148.0,2524.5,2349.0,251.0,0,0
2148.0,2530.5,2361.0,251.0,0,0
2148.0,2536.5,2373.0,251.0,0,0
2148.0,2542.5,2385.0,251.0,0,0
2148.0,2548.5,2397.0,251.0,0,0
2148.0,2554.5,2409.0,251.0,0,0
2148.0,2560.5,2421.0,251.0,0,0
2148.0,2566.5,2433.0,251.0,0,0
2148.0,2572.5,2445.0,251.0,0,0
2148.0,2578.5,2457.0,251.0,0,0
2148.0,2584.5,2469.0,251.0,0,0
2148.0,2590.5,2481.0,251.0,0,0
2148.0,2596.5,2493.0,251.0,0,0
2148.0,2602.5,2505.0,251.0,0,0
2150.0,1420.5,141.0,249.0,0,0
2150.0,1426.5,153.0,249.0,0,0
2150.0,1432.5,165.0,249.0,0,0
2150.0,1438.5,177.0,249.0,0,0
2150.0,1444.5,189.0,249.0,0,0
2150.0,1450.5,201.0,249.0,0,0
2150.0,1456.5,213.0,249.0,0,0
2150.0,1462.5,225.0,249.0,0,0
2150.0,1468.5,237.0,249.0,0,0
2150.0,1474.5,249.0,249.0,0,0
2150.0,1480.5,261.0,249.0,0,0
2150.0,1486.5,273.0,249.0,0,0
2150.0,1492.5,285.0,249.0,0,0
2150.0,1498.5,297.0,249.0,0,0
2150.0,1504.5,309.0,249.0,0,0
2150.0,1510.5,321.0,249.0,0,0
2150.0,1516.5,333.0,249.0,0,0
2150.0,1522.5,345.0,249.0,0,0
2150.0,1528.5,357.0,249.0,0,0
2150.0,1534.5,369.0,249.0,0,0
2150.0,1540.5,381.0,249.0,0,0
2150.0,1546.5,393.0,249.0,0,0
2150.0,1552.5,405.0,249.0,0,0
2150.0,1558.5,417.0,249.0,0,0
2150.0,1564.5,429.0,249.0,0,0
2150.0,1570.5,441.0,249.0,0,0
2150.0,1576.5,453.0,249.0,0,0
2150.0,1582.5,465.0,249.0,0,0
2150.0,1588.5,477.0,249.0,0,0
2150.0,1594.5,489.0,249.0,0,0
2150.0,1600.5,501.0,249.0,0,0
2150.0,1606.5,494.0,249.0,0,0
2150.0,1612.5,545.0,249.0,0,0
2150.0,1618.5,541.0,249.0,0,0
2150.0,1624.5,549.0,249.0,0,0
2150.0,1630.5,561.0,249.0,0,0
2150.0,1636.5,573.0,249.0,0,0
2150.0,1642.5,585.0,249.0,0,0
2150.0,1648.5,597.0,249.0,0,0
2150.0,1654.5,609.0,249.0,0,0
2150.0,1660.5,621.0,249.0,0,0
2150.0,1666.5,633.0,249.0,0,0
2150.0,1672.5,645.0,249.0,0,0
2150.0,1678.5,657.0,249.0,0,0
2150.0,1684.5,669.0,249.0,0,0
2150.0,1690.5,681.0,249.0,0,0
2150.0,1696.5,693.0,249.0,0,0
2150.0,1702.5,705.0,249.0,0,0
2150.0,1708.5,717.0,249.0,0,0
2150.0,1714.5,729.0,249.0,0,0
2150.0,1720.5,741.0,249.0,0,0
2150.0,1726.5,753.0,249.0,0,0
2150.0,1732.5,765.0,249.0,0,0
2150.0,1738.5,777.0,249.0,0,0
2150.0,1744.5,789.0,249.0,0,0
2150.0,1750.5,801.0,249.0,0,0
2150.0,1756.5,813.0,249.0,0,0
2150.0,1762.5,825.0,249.0,0,0
2150.0,1768.5,821.0,249.0,0,0
2150.0,1774.5,857.0,249.0,0,0
2150.0,1780.5,861.0,249.0,0,0
2150.0,1786.5,873.0,249.0,0,0
2150.0,1792.5,885.0,249.0,0,0
2150.0,1798.5,897.0,249.0,0,0
2150.0,1804.5,909.0,249.0,0,0
2150.0,1810.5,921.0,249.0,0,0
2150.0,1816.5,933.0,249.0,0,0
2150.0,1822.5,945.0,249.0,0,0
2150.0,1828.5,957.0,249.0,0,0
2150.0,1834.5,969.0,249.0,0,0
2150.0,1840.5,981.0,249.0,0,0
2150.0,1846.5,993.0,249.0,0,0
2150.0,1852.5,1005.0,249.0,0,0
2150.0,1858.5,1017.0,249.0,0,0
2150.0,1864.5,1029.0,249.0,0,0
2150.0,1870.5,1041.0,249.0,0,0
2150.0,1876.5,1053.0,249.0,0,0
2150.0,1882.5,1065.0,249.0,0,0
2150.0,1888.5,1072.0,249.0,0,0
2150.0,1894.5,1081.0,264.0,0,0
2150.0,1900.5,1082.0,269.0,0,0
2150.0,1906.5,1131.0,267.0,0,0
2150.0,1912.5,1142.0,249.0,0,0
2150.0,1918.5,1137.0,249.0,0,0
2150.0,1924.5,1149.0,249.0,0,0
2150.0,1930.5,1161.0,249.0,0,0
2150.0,1936.5,1173.0,249.0,0,0
2150.0,1942.5,1185.0,249.0,0,0
2150.0,1948.5,1197.0,249.0,0,0
2150.0,1954.5,1209.0,249.0,0,0
2150.0,1960.5,1221.0,249.0,0,0
2150.0,1966.5,1233.0,249.0,0,0
2150.0,1972.5,1245.0,249.0,0,0
2150.0,1978.5,1257.0,249.0,0,0
2150.0,1984.5,1269.0,249.0,0,0
2150.0,1990.5,1281.0,249.0,0,0
2150.0,1996.5,1293.0,249.0,0,0
2150.0,2002.5,1305.0,249.0,0,0
2150.0,2008.5,1317.0,249.0,0,0
2150.0,2014.5,1329.0,249.0,0,0
2150.0,2020.5,1341.0,249.0,0,0
2150.0,2026.5,1353.0,249.0,0,0
2150.0,2032.5,1365.0,249.0,0,0
2150.0,2038.5,1377.0,249.0,0,0
2150.0,2044.5,1389.0,249.0,0,0
2150.0,2050.5,1401.0,249.0,0,0
2150.0,2056.5,1413.0,249.0,0,0
2150.0,2062.5,1425.0,249.0,0,0
2150.0,2068.5,1437.0,249.0,0,0
2150.0,2074.5,1449.0,249.0,0,0
2150.0,2080.5,1461.0,249.0,0,0
2150.0,2086.5,1473.0,249.0,0,0
2150.0,2092.5,1485.0,249.0,0,0
2150.0,2098.5,1497.0,249.0,0,0
2150.0,2104.5,1509.0,249.0,0,0
2150.0,2110.5,1521.0,249.0,0,0
2150.0,2116.5,1533.0,249.0,0,0
2150.0,2122.5,1545.0,249.0,0,0
2150.0,2128.5,1557.0,249.0,0,0
2150.0,2134.5,1569.0,249.0,0,0
2150.0,2140.5,1581.0,249.0,0,0
2150.0,2146.5,1593.0,249.0,0,0
2150.0,2152.5,1605.0,249.0,0,0
2150.0,2158.5,1597.0,249.0,0,0
2150.0,2164.5,1609.0,249.0,0,0
2150.0,2170.5,1645.0,249.0,0,0
2150.0,2176.5,1653.0,249.0,0,0
2150.0,2182.5,1665.0,249.0,0,0
2150.0,2188.5,1677.0,249.0,0,0
2150.0,2194.5,1689.0,249.0,0,0
2150.0,2200.5,1701.0,249.0,0,0
2150.0,2206.5,1713.0,249.0,0,0
2150.0,2212.5,1725.0,249.0,0,0
2150.0,2218.5,1737.0,249.0,0,0
2150.0,2224.5,1749.0,249.0,0,0
2150.0,2230.5,1761.0,249.0,0,0
2150.0,2236.5,1773.0,249.0,0,0
2150.0,2242.5,1785.0,249.0,0,0
2150.0,2248.5,1797.0,249.0,0,0
2150.0,2254.5,1809.0,249.0,0,0
2150.0,2260.5,1805.0,249.0,0,0
2150.0,2266.5,1839.0,255.0,0,0
2150.0,2272.5,1853.0,249.0,0,0
2150.0,2278.5,1857.0,249.0,0,0
2150.0,2284.5,1869.0,249.0,0,0
2150.0,2290.5,1881.0,249.0,0,0
2150.0,2296.5,1893.0,249.0,0,0
2150.0,2302.5,1905.0,249.0,0,0
2150.0,2308.5,1917.0,249.0,0,0
2150.0,2314.5,1929.0,249.0,0,0
2150.0,2320.5,1941.0,249.0,0,0
2150.0,2326.5,1953.0,249.0,0,0
2150.0,2332.5,1965.0,249.0,0,0
2150.0,2338.5,1977.0,249.0,0,0
2150.0,2344.5,1989.0,249.0,0,0
2150.0,2350.5,2001.0,249.0,0,0
2150.0,2356.5,2013.0,249.0,0,0
2150.0,2362.5,2025.0,249.0,0,0
2150.0,2368.5,2037.0,249.0,0,0
2150.0,2374.5,2049.0,249.0,0,0
2150.0,2380.5,2061.0,249.0,0,0
2150.0,2386.5,2073.0,249.0,0,0
2150.0,2392.5,2085.0,249.0,0,0
2150.0,2398.5,2097.0,249.0,0,0
2150.0,2404.5,2109.0,249.0,0,0
2150.0,2410.5,2121.0,249.0,0,0
2150.0,2416.5,2133.0,249.0,0,0
2150.0,2422.5,2145.0,249.0,0,0
2150.0,2428.5,2157.0,249.0,0,0
2150.0,2434.5,2169.0,249.0,0,0
2150.0,2440.5,2181.0,249.0,0,0
2150.0,2446.5,2193.0,249.0,0,0
2150.0,2452.5,2205.0,249.0,0,0
2150.0,2458.5,2217.0,249.0,0,0
2150.0,2464.5,2229.0,249.0,0,0
2150.0,2470.5,2241.0,249.0,0,0
2150.0,2476.5,2253.0,249.0,0,0
2150.0,2482.5,2265.0,249.0,0,0
2150.0,2488.5,2277.0,249.0,0,0
2150.0,2494.5,2289.0,249.0,0,0
2150.0,2500.5,2301.0,249.0,0,0
2150.0,2506.5,2313.0,249.0,0,0
2150.0,2512.5,2325.0,249.0,0,0
2150.0,2518.5,2337.0,249.0,0,0
2150.0,2524.5,2349.0,249.0,0,0
2150.0,2530.5,2361.0,249.0,0,0
2150.0,2536.5,2373.0,249.0,0,0
2150.0,2542.5,2385.0,249.0,0,0
2150.0,2548.5,2397.0,249.0,0,0
2150.0,2554.5,2409.0,249.0,0,0
2150.0,2560.5,2421.0,249.0,0,0
2150.0,2566.5,2433.0,249.0,0,0
2150.0,2572.5,2445.0,249.0,0,0
2150.0,2578.5,2457.0,249.0,0,0
2150.0,2584.5,2469.0,249.0,0,0
2150.0,2590.5,2481.0,249.0,0,0
2150.0,2596.5,2493.0,249.0,0,0
2150.0,2602.5,2505.0,249.0,0,0
2152.0,1420.5,141.0,247.0,0,0
2152.0,1426.5,153.0,247.0,0,0
2152.0,1432.5,165.0,247.0,0,0
2152.0,1438.5,177.0,247.0,0,0
2152.0,1444.5,189.0,247.0,0,0
2152.0,1450.5,201.0,247.0,0,0
2152.0,1456.5,213.0,247.0,0,0
2152.0,1462.5,225.0,247.0,0,0
2152.0,1468.5,237.0,247.0,0,0
2152.0,1474.5,249.0,247.0,0,0
2152.0,1480.5,261.0,247.0,0,0
2152.0,1486.5,273.0,247.0,0,0
2152.0,1492.5,285.0,247.0,0,0
2152.0,1498.5,297.0,247.0,0,0
2152.0,1504.5,309.0,247.0,0,0
2152.0,1510.5,321.0,247.0,0,0
2152.0,1516.5,333.0,247.0,0,0
2152.0,1522.5,345.0,247.0,0,0
2152.0,1528.5,357.0,247.0,0,0
2152.0,1534.5,369.0,247.0,0,0
2152.0,1540.5,381.0,247.0,0,0
2152.0,1546.5,393.0,247.0,0,0
2152.0,1552.5,405.0,247.0,0,0
2152.0,1558.5,417.0,247.0,0,0
2152.0,1564.5,429.0,247.0,0,0
2152.0,1570.5,441.0,247.0,0,0
2152.0,1576.5,453.0,247.0,0,0
2152.0,1582.5,465.0,247.0,0,0
2152.0,1588.5,477.0,247.0,0,0
2152.0,1594.5,489.0,247.0,0,0
2152.0,1600.5,501.0,247.0,0,0
2152.0,1606.5,494.0,247.0,0,0
2152.0,1612.5,510.0,247.0,0,0
2152.0,1618.5,545.0,247.0,0,0
2152.0,1624.5,549.0,247.0,0,0
2152.0,1630.5,561.0,247.0,0,0
2152.0,1636.5,573.0,247.0,0,0
2152.0,1642.5,585.0,247.0,0,0
2152.0,1648.5,597.0,247.0,0,0
2152.0,1654.5,609.0,247.0,0,0
2152.0,1660.5,621.0,247.0,0,0
2152.0,1666.5,633.0,247.0,0,0
2152.0,1672.5,645.0,247.0,0,0
2152.0,1678.5,657.0,247.0,0,0
2152.0,1684.5,669.0,247.0,0,0
2152.0,1690.5,681.0,247.0,0,0
2152.0,1696.5,693.0,247.0,0,0
2152.0,1702.5,705.0,247.0,0,0
2152.0,1708.5,717.0,247.0,0,0
2152.0,1714.5,729.0,247.0,0,0
2152.0,1720.5,741.0,247.0,0,0
2152.0,1726.5,753.0,247.0,0,0
2152.0,1732.5,765.0,247.0,0,0
2152.0,1738.5,777.0,247.0,0,0
2152.0,1744.5,789.0,247.0,0,0
2152.0,1750.5,801.0,247.0,0,0
2152.0,1756.5,813.0,247.0,0,0
2152.0,1762.5,825.0,247.0,0,0
2152.0,1768.5,821.0,247.0,0,0
2152.0,1774.5,857.0,247.0,0,0
2152.0,1780.5,861.0,247.0,0,0
2152.0,1786.5,873.0,247.0,0,0
2152.0,1792.5,885.0,247.0,0,0
2152.0,1798.5,897.0,247.0,0,0
2152.0,1804.5,909.0,247.0,0,0
2152.0,1810.5,921.0,247.0,0,0
2152.0,1816.5,933.0,247.0,0,0
2152.0,1822.5,945.0,247.0,0,0
2152.0,1828.5,957.0,247.0,0,0
2152.0,1834.5,969.0,247.0,0,0
2152.0,1840.5,981.0,247.0,0,0
2152.0,1846.5,993.0,247.0,0,0
2152.0,1852.5,1005.0,247.0,0,0
2152.0,1858.5,1017.0,247.0,0,0
2152.0,1864.5,1029.0,247.0,0,0
2152.0,1870.5,1041.0,247.0,0,0
2152.0,1876.5,1053.0,247.0,0,0
2152.0,1882.5,1065.0,247.0,0,0
2152.0,1888.5,1061.0,247.0,0,0
2152.0,1894.5,1081.0,262.0,0,0
2152.0,1900.5,1082.0,267.0,0,0
2152.0,1906.5,1131.0,265.0,0,0
2152.0,1912.5,1142.0,247.0,0,0
2152.0,1918.5,1137.0,247.0,0,0
2152.0,1924.5,1149.0,247.0,0,0
2152.0,1930.5,1161.0,247.0,0,0
2152.0,1936.5,1173.0,247.0,0,0
2152.0,1942.5,1185.0,247.0,0,0
2152.0,1948.5,1197.0,247.0,0,0
2152.0,1954.5,1209.0,247.0,0,0
2152.0,1960.5,1221.0,247.0,0,0
2152.0,1966.5,1233.0,247.0,0,0
2152.0,1972.5,1245.0,247.0,0,0
2152.0,1978.5,1257.0,247.0,0,0
2152.0,1984.5,1269.0,247.0,0,0
2152.0,1990.5,1281.0,247.0,0,0
2152.0,1996.5,1293.0,247.0,0,0
2152.0,2002.5,1305.0,247.0,0,0
2152.0,2008.5,1317.0,247.0,0,0
2152.0,2014.5,1329.0,247.0,0,0
2152.0,2020.5,1341.0,247.0,0,0
2152.0,2026.5,1353.0,247.0,0,0
2152.0,2032.5,1365.0,247.0,0,0
2152.0,2038.5,1377.0,247.0,0,0
2152.0,2044.5,1389.0,247.0,0,0
2152.0,2050.5,1401.0,247.0,0,0
2152.0,2056.5,1413.0,247.0,0,0
2152.0,2062.5,1425.0,247.0,0,0
2152.0,2068.5,1437.0,247.0,0,0
2152.0,2074.5,1449.0,247.0,0,0
2152.0,2080.5,1461.0,247.0,0,0
2152.0,2086.5,1473.0,247.0,0,0
2152.0,2092.5,1485.0,247.0,0,0
2152.0,2098.5,1497.0,247.0,0,0
2152.0,2104.5,1509.0,247.0,0,0
2152.0,2110.5,1521.0,247.0,0,0
2152.0,2116.5,1533.0,247.0,0,0
2152.0,2122.5,1545.0,247.0,0,0
2152.0,2128.5,1557.0,247.0,0,0
2152.0,2134.5,1569.0,247.0,0,0
2152.0,2140.5,1581.0,247.0,0,0
2152.0,2146.5,1593.0,247.0,0,0
2152.0,2152.5,1605.0,247.0,0,0
2152.0,2158.5,1597.0,247.0,0,0
2152.0,2164.5,1609.0,247.0,0,0
2152.0,2170.5,1645.0,247.0,0,0
2152.0,2176.5,1653.0,247.0,0,0
2152.0,2182.5,1665.0,247.0,0,0
2152.0,2188.5,1677.0,247.0,0,0
2152.0,2194.5,1689.0,247.0,0,0
2152.0,2200.5,1701.0,247.0,0,0
2152.0,2206.5,1713.0,247.0,0,0
2152.0,2212.5,1725.0,247.0,0,0
2152.0,2218.5,1737.0,247.0,0,0
2152.0,2224.5,1749.0,247.0,0,0
2152.0,2230.5,1761.0,247.0,0,0
2152.0,2236.5,1773.0,247.0,0,0
2152.0,2242.5,1785.0,247.0,0,0
2152.0,2248.5,1797.0,247.0,0,0
2152.0,2254.5,1809.0,247.0,0,0
2152.0,2260.5,1805.0,247.0,0,0
2152.0,2266.5,1816.0,247.0,0,0
2152.0,2272.5,1861.0,247.0,0,0
2152.0,2278.5,1857.0,247.0,0,0
2152.0,2284.5,1869.0,247.0,0,0
2152.0,2290.5,1881.0,247.0,0,0
2152.0,2296.5,1893.0,247.0,0,0
2152.0,2302.5,1905.0,247.0,0,0
2152.0,2308.5,1917.0,247.0,0,0
2152.0,2314.5,1929.0,247.0,0,0
2152.0,2320.5,1941.0,247.0,0,0
2152.0,2326.5,1953.0,247.0,0,0
2152.0,2332.5,1965.0,247.0,0,0
2152.0,2338.5,1977.0,247.0,0,0
2152.0,2344.5,1989.0,247.0,0,0
2152.0,2350.5,2001.0,247.0,0,0
2152.0,2356.5,2013.0,247.0,0,0
2152.0,2362.5,2025.0,247.0,0,0
2152.0,2368.5,2037.0,247.0,0,0
2152.0,2374.5,2049.0,247.0,0,0
2152.0,2380.5,2061.0,247.0,0,0
2152.0,2386.5,2073.0,247.0,0,0
2152.0,2392.5,2085.0,247.0,0,0
2152.0,2398.5,2097.0,247.0,0,0
2152.0,2404.5,2109.0,247.0,0,0
2152.0,2410.5,2121.0,247.0,0,0
2152.0,2416.5,2133.0,247.0,0,0
2152.0,2422.5,2145.0,247.0,0,0
2152.0,2428.5,2157.0,247.0,0,0
2152.0,2434.5,2169.0,247.0,0,0
2152.0,2440.5,2181.0,247.0,0,0
2152.0,2446.5,2193.0,247.0,0,0
2152.0,2452.5,2205.0,247.0,0,0
2152.0,2458.5,2217.0,247.0,0,0
2152.0,2464.5,2229.0,247.0,0,0
2152.0,2470.5,2241.0,247.0,0,0
2152.0,2476.5,2253.0,247.0,0,0
2152.0,2482.5,2265.0,247.0,0,0
2152.0,2488.5,2277.0,247.0,0,0
2152.0,2494.5,2295.0,247.0,0,0
2152.0,2500.5,2301.0,247.0,0,0
2152.0,2506.5,2313.0,247.0,0,0
2152.0,2512.5,2325.0,247.0,0,0
2152.0,2518.5,2337.0,247.0,0,0
2152.0,2524.5,2349.0,247.0,0,0
2152.0,2530.5,2361.0,247.0,0,0
2152.0,2536.5,2373.0,247.0,0,0
2152.0,2542.5,2385.0,247.0,0,0
2152.0,2548.5,2397.0,247.0,0,0
2152.0,2554.5,2409.0,247.0,0,0
2152.0,2560.5,2421.0,247.0,0,0
2152.0,2566.5,2433.0,247.0,0,0
2152.0,2572.5,2445.0,247.0,0,0
2152.0,2578.5,2457.0,247.0,0,0
2152.0,2584.5,2469.0,247.0,0,0
2152.0,2590.5,2481.0,247.0,0,0
2152.0,2596.5,2493.0,247.0,0,0
2152.0,2602.5,2505.0,247.0,0,0
2154.0,1420.5,141.0,245.0,0,0
2154.0,1426.5,153.0,245.0,0,0
2154.0,1432.5,165.0,245.0,0,0
2154.0,1438.5,177.0,245.0,0,0
2154.0,1444.5,189.0,245.0,0,0
2154.0,1450.5,201.0,245.0,0,0
2154.0,1456.5,213.0,245.0,0,0
2154.0,1462.5,225.0,245.0,0,0
2154.0,1468.5,237.0,245.0,0,0
2154.0,1474.5,249.0,245.0,0,0
2154.0,1480.5,261.0,245.0,0,0
2154.0,1486.5,273.0,245.0,0,0
2154.0,1492.5,285.0,245.0,0,0
2154.0,1498.5,297.0,245.0,0,0
2154.0,1504.5,309.0,245.0,0,0
2154.0,1510.5,321.0,245.0,0,0
2154.0,1516.5,333.0,245.0,0,0
2154.0,1522.5,345.0,245.0,0,0
2154.0,1528.5,357.0,245.0,0,0
2154.0,1534.5,369.0,245.0,0,0
2154.0,1540.5,381.0,245.0,0,0
2154.0,1546.5,393.0,245.0,0,0
2154.0,1552.5,405.0,245.0,0,0
2154.0,1558.5,417.0,245.0,0,0
2154.0,1564.5,429.0,245.0,0,0
2154.0,1570.5,441.0,245.0,0,0
2154.0,1576.5,453.0,245.0,0,0
2154.0,1582.5,465.0,245.0,0,0
2154.0,1588.5,477.0,245.0,0,0
2154.0,1594.5,489.0,245.0,0,0
2154.0,1600.5,501.0,245.0,0,0
2154.0,1606.5,513.0,245.0,0,0
2154.0,1612.5,509.0,245.0,0,0
2154.0,1618.5,553.0,245.0,0,0
2154.0,1624.5,549.0,245.0,0,0
2154.0,1630.5,561.0,245.0,0,0
2154.0,1636.5,573.0,245.0,0,0
2154.0,1642.5,585.0,245.0,0,0
2154.0,1648.5,597.0,245.0,0,0
2154.0,1654.5,609.0,245.0,0,0
2154.0,1660.5,621.0,245.0,0,0
2154.0,1666.5,633.0,245.0,0,0
2154.0,1672.5,645.0,245.0,0,0
2154.0,1678.5,657.0,245.0,0,0
2154.0,1684.5,669.0,245.0,0,0
2154.0,1690.5,681.0,245.0,0,0
2154.0,1696.5,693.0,245.0,0,0
2154.0,1702.5,705.0,245.0,0,0
2154.0,1708.5,717.0,245.0,0,0
2154.0,1714.5,729.0,245.0,0,0
2154.0,1720.5,741.0,245.0,0,0
2154.0,1726.5,753.0,245.0,0,0
2154.0,1732.5,765.0,245.0,0,0
2154.0,1738.5,777.0,245.0,0,0
2154.0,1744.5,789.0,245.0,0,0
2154.0,1750.5,801.0,245.0,0,0
2154.0,1756.5,813.0,245.0,0,0
2154.0,1762.5,825.0,245.0,0,0
2154.0,1768.5,821.0,245.0,0,0
2154.0,1774.5,857.0,245.0,0,0
2154.0,1780.5,861.0,245.0,0,0
2154.0,1786.5,873.0,245.0,0,0
2154.0,1792.5,885.0,245.0,0,0
2154.0,1798.5,897.0,245.0,0,0
2154.0,1804.5,909.0,245.0,0,0
2154.0,1810.5,921.0,245.0,0,0
2154.0,1816.5,933.0,245.0,0,0
2154.0,1822.5,945.0,245.0,0,0
2154.0,1828.5,957.0,245.0,0,0
2154.0,1834.5,969.0,245.0,0,0
2154.0,1840.5,981.0,245.0,0,0
2154.0,1846.5,993.0,245.0,0,0
2154.0,1852.5,1005.0,245.0,0,0
2154.0,1858.5,1017.0,245.0,0,0
2154.0,1864.5,1029.0,245.0,0,0
2154.0,1870.5,1041.0,245.0,0,0
2154.0,1876.5,1053.0,245.0,0,0
2154.0,1882.5,1065.0,245.0,0,0
2154.0,1888.5,1061.0,245.0,0,0
2154.0,1894.5,1081.0,260.0,0,0
2154.0,1900.5,1085.0,265.0,0,0
2154.0,1906.5,1131.0,263.0,0,0
2154.0,1912.5,1142.0,245.0,0,0
2154.0,1918.5,1137.0,245.0,0,0
2154.0,1924.5,1149.0,245.0,0,0
2154.0,1930.5,1161.0,245.0,0,0
2154.0,1936.5,1173.0,245.0,0,0
2154.0,1942.5,1185.0,245.0,0,0
2154.0,1948.5,1197.0,245.0,0,0
2154.0,1954.5,1209.0,245.0,0,0
2154.0,1960.5,1221.0,245.0,0,0
2154.0,1966.5,1233.0,245.0,0,0
2154.0,1972.5,1245.0,245.0,0,0
2154.0,1978.5,1257.0,245.0,0,0
2154.0,1984.5,1269.0,245.0,0,0
2154.0,1990.5,1281.0,245.0,0,0
2154.0,1996.5,1293.0,245.0,0,0
2154.0,2002.5,1305.0,245.0,0,0
2154.0,2008.5,1317.0,245.0,0,0
2154.0,2014.5,1329.0,245.0,0,0
2154.0,2020.5,1341.0,245.0,0,0
2154.0,2026.5,1353.0,245.0,0,0
2154.0,2032.5,1365.0,245.0,0,0
2154.0,2038.5,1377.0,245.0,0,0
2154.0,2044.5,1389.0,245.0,0,0
2154.0,2050.5,1401.0,245.0,0,0
2154.0,2056.5,1413.0,245.0,0,0
2154.0,2062.5,1425.0,245.0,0,0
2154.0,2068.5,1437.0,245.0,0,0
2154.0,2074.5,1449.0,245.0,0,0
2154.0,2080.5,1461.0,245.0,0,0
2154.0,2086.5,1473.0,245.0,0,0
2154.0,2092.5,1485.0,245.0,0,0
2154.0,2098.5,1497.0,245.0,0,0
2154.0,2104.5,1509.0,245.0,0,0
2154.0,2110.5,1521.0,245.0,0,0
2154.0,2116.5,1533.0,245.0,0,0
2154.0,2122.5,1545.0,245.0,0,0
2154.0,2128.5,1557.0,245.0,0,0
2154.0,2134.5,1569.0,245.0,0,0
2154.0,2140.5,1581.0,245.0,0,0
2154.0,2146.5,1593.0,245.0,0,0
2154.0,2152.5,1605.0,245.0,0,0
2154.0,2158.5,1617.0,245.0,0,0
2154.0,2164.5,1609.0,245.0,0,0
2154.0,2170.5,1645.0,245.0,0,0
2154.0,2176.5,1653.0,245.0,0,0
2154.0,2182.5,1665.0,245.0,0,0
2154.0,2188.5,1677.0,245.0,0,0
2154.0,2194.5,1689.0,245.0,0,0
2154.0,2200.5,1701.0,245.0,0,0
2154.0,2206.5,1713.0,245.0,0,0
2154.0,2212.5,1725.0,245.0,0,0
2154.0,2218.5,1737.0,245.0,0,0
2154.0,2224.5,1749.0,245.0,0,0
2154.0,2230.5,1761.0,245.0,0,0
2154.0,2236.5,1773.0,245.0,0,0
2154.0,2242.5,1785.0,245.0,0,0
2154.0,2248.5,1797.0,245.0,0,0
2154.0,2254.5,1809.0,245.0,0,0
